,text_a,label
2075,"This is a major victory for border communities, the environment and wildlife, and private property rights. 
The Constitution is on our side: the Administration cannot sidestep Congress and divert funding from our military and their families to fulfill his empty campaign promise. https://t.co/gRWtIZvaZu QUOTE @thehill: Appeals court blocks further construction on Trump border wall https://t.co/tDxGIO0JXJ https://t.co/2Fm8HlNQJz",1
2076,"RT @JoaquinCastrotx: I believe we must put diplomacy at the center of our strategy to achieve a more open, peaceful and just world.

Let’s have a real debate about the future of U.S. foreign policy.

That’s why I’m running for Chair of the House Foreign Affairs Committee.
https://t.co/fDrOHXlZ7C",1
2077,"President Trump’s repeated failure to commit to a peaceful transition of power is fundamentally un-American.

Overwhelming silence by the enablers—Republican leaders and politicians—may be even worse.

https://t.co/Q3890XedNU",1
2078,"RT @KimStrassel: Note this huge point from WSJ news story: It (and Biden campaign) proceed from position these emails are authentic, this happened. Only issue is whether Joe invested (not whether he knew, or son's behavior). Enough with ""disinformation"" claims. Real.    https://t.co/wJZc4Mprig",1
2079,"RT @RoxieAbc13: Congresswoman Jackie Speier and @RepSylviaGarcia, along with a delegation of six other representatives held the meeting Friday after families demanded the Army base be closed, specifically after the horrific murder of Vanessa Guillen. #abc13 https://t.co/QLKYoxEAmE",1
2080,"RT @maddow: Hey remember when Rick Perry resigned as Energy Secretary right when the impeachment inquiry was getting going? Well, whattaya know:

https://t.co/bJ7ImDHAMu https://t.co/Ajg8LJcFnz",1
2081,"On day 1 of #Barrett questioning, here is my inside look at the tactics Democrats use to tarnish GOP judicial nominees: 

https://t.co/euzxKil34a",1
2082,"Small businesses are the backbone of our economy and I'm working to get them more help so they can get through this crisis. I support several bipartisan bills to help them get the relief they need, including the Restart Act and Restaurants Act. https://t.co/kUMbkTbseu",1
2083,"Proud to join my colleagues @RepMGS and @RepEscobar in introducing the #DropboxAccessAct.

This bill would help improve access to mail-in ballot dropbox locations for future elections. As elected officials, we must make sure we make voting as easy and convenient as possible. https://t.co/acVqDWESBW QUOTE @RepMGS: We have an obligation to ensure every eligible voter can make their voices heard. Today, I joined my colleagues @RepEscobar &amp; @RepSylviaGarcia in introducing the Dropbox Access Act to make voting more accessible in future elections. Learn more ⬇️
https://t.co/wjYcA5JBwU",1
2084,RT @RealJamesWoods: Hunter Biden demanded Chinese billionaire pay $10 million for 'introductions alone' - Washington Times /// Twitter hasn’t erased this one yet.  https://t.co/3rAWmcuXm4,1
2085,"On this day in 1619 the first enslaved Africans were brought to North America, laying the foundation for centuries of oppression and injustice. As we reflect on our past, we must continue to fight for a more equitable and just future for all Americans.  
https://t.co/VnQzBSKD0y",1
2086,"RT @NIACouncil: We're proud to join 16 orgs—including @ArmsControlNow @jstreetdotorg @IndivisibleTeam @MoveOn @WinWithoutWar—in signing a letter to the House outlining steps the next HFAC chair should take to champion a US return to the #Iran deal. Read the letter here ⬇️
https://t.co/k1OiyEKwgX",1
2087,"Farmworkers feed America. Amidst COVID-19, they have been the backbone of America. 

There could be no one worth honoring more this Hispanic Heritage Month than farmworkers. #HHM 
https://t.co/qShU4cwLW8",1
2088,"RT @HarrisCoJudge: Commissioners Court just passed a resolution in support of the African American Emancipation National Historic Trail, a route from Houston to Galveston honoring 40+historical sites. Thanks to @JacksonLeeTX18 &amp; @JohnCornyn for this important legislation. https://t.co/wckpzlhkoA",1
2089,"Cases of #COVID19 are rising higher in North Texas, and it is so important that we all stay vigilant. Please practice social distancing in public, wear a mask, go out only for essential activities, and stay home if you are ill.
https://t.co/ZfQLJl9yPr",1
2090,"Most any American who pays taxes has paid more than Trump.

Impressive investigative journalism uncovered what Congress failed to accomplish—disclosure of what a phony loser Trump really is and his desperate need to seek personal gain at taxpayer expense.

https://t.co/k1m4owvDDX",1
2091,"During this pandemic, working families have been making tough choices, including choosing between going to work and taking care of their kids. As a father, I know how critical child care can be, which is why I’ve voted to help both providers and parents. https://t.co/av8sDHpeca",1
2092,This is blatant voter suppression. Gov. Greg Abbott needs to rethink this decision now. Enough is enough. https://t.co/uI8szGkgMU QUOTE @CNNSotu: Texas governor limits election drop boxes to one per county in sprawling state | @KilloughCNN &amp; @edlavaCNN https://t.co/jBOHScBoXq,1
2093,"RT @RAICESTEXAS: URGENT: More family separation happening at the border. This time our client, a vulnerable 15 yr old girl how came to the US as an infant, was taken by @CBP after arresting her aunt at a hospital. She was taken after surgery &amp; tested positive for COVID-19.
https://t.co/qFMrrCBaWy",1
2094,"Today is the first day to vote early in Texas! Make a plan to vote, go vote, and tell your family and friends to do the same!
https://t.co/jzKi1UfGxF",1
2095,"RT @KirkPWatson: The EDR Center Student Group @hobbyschooluh is sponsoring “Fake News? Navigating Media Literacy in 2020 and Beyond” noon Thursday, 10/8. Hear @RepSylviaGarcia, @eramshaw  of the @19thnews, and Lindita Camaj, @UHValentiSchool on the panel. I'll moderate.  https://t.co/0UR6FC7U1n",1
2096,"Fortunately, as Texans continue to turn out for early voting and mail-in voting, we shall overcome their obstacles and—eventually—replace the obstacle-makers. https://t.co/XDJHuTkGzP QUOTE @RepLloydDoggett: New evidence in support of my contention that Texas is ground zero for voter suppression. Abbott/Patrick/Paxton have made Texas America’s leader in restricting democracy, with one phony maneuver after another. 
https://t.co/6zKHhprxYH",1
2097,"RT @ALDIANews: Joaquin Castro is the best choice for Chair of the House of Foreign Affairs. 

@JoaquinCastrotx remains focused on his mission of  protecting the United State’s foreign interests —  especially when it comes to the Trump Administration. 

https://t.co/0ypnUp3fty",1
2098,"Today, I have the honor of serving as Speaker Pro Temp while Congress debate H.R. 8015, Delivering for America Act. This act will save the @USPS as well as the right to vote from any ongoing interference. Watch here: https://t.co/geCZRXzh7r https://t.co/1E20lJvzMq",1
2099,"RT @GOPLeader: Americans have shuttered businesses, complied with local orders, and sacrificed everything to defeat the virus.

But Nancy Pelosi doesn’t think the rules apply to her. She thinks she deserves special treatment.

RT if you think she’s wrong. https://t.co/bYz0qdDhyD",1
2100,"RT @JoyceWhiteVance: We have turned a blind eye to how our country is treating fellow human beings for too long: “Lawyers warn that kids are taking care of kids &amp; there’s inadequate food, water &amp; sanitation for the 250 infants, children and teens at the Border Patrol station.” https://t.co/VTt7myHKn1",1
2101,"Tejano music has been the musical backbone of Texas and its culture since the early 20th century. I’m proud to introduce a Congressional Resolution honoring Tejano legends such as Freddy Fender, Roberto Pulido, Flaco Jiménez and Selena Quintanilla. 
https://t.co/BLlLkl09Li",1
2102,"READ: @SpeakerPelosi  has eroded the institution of the House, allowing members 23 out of 435 members of the House to conduct official business through so-called proxy voting. She refuses to work with Republicans, blocking amendments and often bypassing the committee process. https://t.co/08RrfsT3rI QUOTE @henryrodgersdc: New: The House Freedom Caucus is pushing House Minority Leader Kevin McCarthy to introduce a resolution that would remove Speaker Nancy Pelosi from her leadership role. Read what they had to say here:https://t.co/23cGKCCYyI",1
2103,"The opportunity to change policy and make progress happens rarely — this is one of those moments.

Rebuilding American diplomacy won’t be easy, but there’s a growing movement ready for U.S. foreign policy to better reflect our democratic values. https://t.co/4EdJQSwgLD",1
2104,"Last month, @StateDG assured @HouseForeign oversight &amp; investigations subcommittee that @StateDept is serious about unconscious bias — but then suspended diversity trainings after pressure from @WhiteHouse.

Why won't @SecPompeo stand up for our diplomats? https://t.co/0F2eLbjYo0",1
2105,"President Trump has spent years abusing the tax code while passing a GOP Tax Scam for the rich that gives 83% of the benefits to the wealthiest 1%. His disdain for America’s working families couldn’t be clearer. 
https://t.co/eHsOIFd2lS",1
2106,"GOP reassurances to trust them here are as reassuring as those four years ago when Obama nominated Merrick Garland &amp; they refused to consider him—as they insisted that, when the shoe would be on the other foot in four years, they would also hold the seat. https://t.co/oTLB3CwtNF",1
2107,"Latino students are living through the disproportionate impact of #COVID19 on the health &amp; economic stability of our comunidades y familias. Stories like this show why relief can’t wait. https://t.co/BfUYFoNWib QUOTE @NBCLatino: Many Latino students nationwide are facing a stark reality as their communities are disproportionately affected not only by Covid-19, but by the devastating economic downturn. https://t.co/sRI7VjAonb",1
2108,"A limited but important step forward on accessing the ballot box.
https://t.co/mWm257m7Tc",1
2109,"As the son of a public school teacher, I know the hard work that our teachers and staff put in to make sure our students can learn. As we start this school year, these grants will be a great resource to help make sure they are supported.  https://t.co/3fCJG3BtyF",1
2110,"Donald Trump is the most corrupt president in American history. This crook promised to drain the swamp, but instead he has filled it with the most disgusting human filth imaginable - and now Americans are paying the price, some literally💰. (2/2)
https://t.co/5EOBt8TGTy",1
